record_id,station_id,river_name,state,date,month,rainfall_mm,upstream_rainfall_mm,forecast_rainfall_next24_mm,water_level_m,warning_level_m,danger_level_m,discharge_cumecs,temperature_c,humidity_pct,soil_moisture_pct,wind_speed_kmph,reservoir_release_cumecs,embankment_condition,historical_flood_freq,distance_to_river_km,elevation_m,population_density,flood_risk_score,alert_level,flood_occurred
23402,STN0021, Krishna ,odisha,05/08/2017,8.0,31.0,30.3,20.9,5.4,7.05,8.46,2057.9,30.0,86.6,64.5,18.7,203.7,poor,2.0,4.36,129.9,8377.0,0.469,MODERATE,0
23403,STN0108,mahanadi,Madhya Pradesh,2020/03/13,3.0,43.0,60.0,69.6,6.11,7.22,8.61,1997.4,21.3,52.4,42.3,2.8,125.5,,1.0,12.82,215.8,9342.0,0.431,low,0
23404,STN0496,ganga,uttar pradesh,09-11-2018,9.0,169.0,163.3,159.7,,4.14,5.52,1652.5,24.3,94.2,79.4,15.8,285.7,Moderate,5.0,2.5,294.6,4215.0,0.78, High ,0
23405,STN0292, Brahmaputra , Assam ,2020-02-27,2.0,40.3,38.1,30.3,4.25,5.42,6.63,1021.1,24.5,70.5,50.9,26.1,41.3,,1.0,14.59,203.5,10895.0,0.366,Low,0
23406,STN0477, Godavari ,west bengal,05-17-2020,5.0,75.3,93.6,58.0,7.17,6.97,8.08,2103.7,20.3,63.3,27.6,7.9,8.7,por,0.0,5.92,238.2,3745.0,0.504,High,1
23407,STN0188,KOSI,gujarat,2023/11/04,11.0,5.0,5.2,3.4,1.73,4.22,5.14,604.9,21.7,48.9,43.7,16.3,91.5,Poor,0.0,7.31,164.7,7915.0,0.323, Low ,0
23408,STN0273,Mahanadi,Madhya Pradesh,2024/07/30,7.0,8.3,,0.0,2.0,3.66,4.9,594.6,24.7,81.0,59.5,0.7,178.8,moderate,2.0,5.54,347.9,2181.0,0.306,LOW,0
23409,STN0081,Narmada,maharashtra,13-May-2015,5.0,98.3,85.4,66.3,6.05,6.62,7.65,1821.9,18.3,,34.8,16.5,124.2,Good,0.0,12.57,328.0,2314.0,0.486,MODERATE,0
23410,STN0059,cauvery,Andhra Pradesh,2019-06-17,6.0,88.0,115.0,99.5,3.47,3.86,4.78,651.9,16.5,94.1,55.0,6.2,217.0,MODERATE,1.0,3.47,90.2,7670.0,0.463,moderate,1
23411,STN0371,GODAVARI,West Bengal,16/11/2023,11.0,47.5,38.5,52.1,1.89,3.76,5.05,362.3,18.8,34.0,5.0,19.0,47.5,poor,0.0,7.14,186.5,1340.0,0.212,LOW,0
23412,STN0017,Yamuna,Bihar,01/06/2017,6.0,65.1,,39.0,4.34,4.96,5.97,1496.0,39.6,88.7,59.2,8.0,204.8,good,0.0,4.35,20.5,10645.0,0.514,moderate,0
23413,STN0123,brahmaputra, Assam ,10/02/2024,2.0,12.2,14.2,22.5,,7.9,9.35,2287.5,30.7,71.1,19.1,20.5,83.3,Poor,1.0,13.96,143.9,11248.0,0.404, Low ,0
23414,STN0453,GANGA,Uttar Pradesh,10-16-2021,10.0,20.0,22.5,29.5,2.92,4.44,5.55,599.5,21.0,50.4,26.0,25.8,145.6,moderate,0.0,4.68,345.2,7389.0,0.348,low,0
23415,STN0479, Krishna ,Odisha,26/07/2023,7.0,55.0,39.6,68.9,1.87,3.59,4.64,371.9,28.8,81.5,48.1,,238.5,,4.0,14.74,122.5,5412.0,0.375,low,0
23416,STN0014, Brahmaputra ,ASSAM,28/08/2016,8.0,226.9,149.4,196.1,6.64,6.28,7.37,1464.0,36.0,77.0,41.9,23.4,,Poor ,1.0,2.2,27.5,4482.0,0.723,HIGH,1
23417,STN0060,KOSI,gujarat,14/05/2023,5.0,13.0,9.3,20.8,2.73,3.77,5.09,749.5,28.1,,22.6,18.0,9.4,Good,0.0,12.42,265.3,9449.0,0.26,low,0
23418,STN0433, Kosi ,gujarat,2015-02-15,2.0,81.3,65.4,44.1,2.62,4.24,5.2,951.6,,62.7,62.4,22.9,,moderate ,0.0,14.68,235.1,7285.0,0.391,low,0
23419,STN0489, Godavari ,WEST BENGAL,06/08/2017,8.0,163.4,100.1,169.3,4.41,3.52,5.0,879.7,20.3,73.4,65.7,27.2,222.9, Good ,5.0,0.53,292.0,8496.0,0.633,High,1
23420,STN0070,TAPI,karnataka,2016/02/02,2.0,59.5,78.9,55.7,6.58,8.19,9.32,1166.5,25.3,55.2,21.1,12.7,102.8,,0.0,7.49,314.0,,0.376,Low,0
23421,STN0114,BRAHMAPUTRA,Assam,2016-10-06,10.0,23.8,30.7,29.8,6.89,8.0,8.83,1300.2,31.7,,25.7,0.0,,poor,0.0,8.23,12.2,1757.0,0.457,MODERATE,0
23422,stn0377,Godavari,West Bengal,2021-07-21,7.0,172.6,167.8,93.2,4.8,4.68,5.65,1597.2,29.6,80.7,72.9,21.3,175.0,MODERATE,4.0,0.26,276.8,8948.0,0.605,HIGH,1
23423,STN0307,GODAVARI,West Bengal,2016-12-09,12.0,41.1,56.7,23.5,4.68,4.83,6.11,958.8,24.6,52.9,,19.8,126.5,moderate ,0.0,12.62,258.1,,0.41,LOW,0
23424,STN0046,krishna,odisha,23/01/2019,1.0,161.3,131.5,124.4,7.94,8.43,9.24,2994.9,25.2,47.9,39.0,27.7,155.6,moderate,1.0,9.01,75.0,6255.0,0.579,MODERATE,0
23425,STN0362,KOSI,GUJARAT,2024-10-18,10.0,49.7,52.2,53.1,3.83,4.7,6.06,1205.0,25.2,58.3,43.0,24.5,185.9,,0.0,2.86,338.5,7262.0,0.462,Moderate,0
23426,stn0321,CAUVERY,andhra pradesh,05/07/2022,7.0,87.5,96.4,99.0,7.77,7.72,9.19,2266.3,27.9,84.3,51.7,27.7,133.0,Moderate,2.0,12.4,61.2,8473.0,0.537, High ,1
23427,stn0240,Brahmaputra,ASSAM,29/11/2020,11.0,102.5,103.4,119.7,4.91,5.18,6.39,1770.0 cumecs,24.7,51.1,23.6,28.9,0.0, Good ,0.0,5.26,371.2,10312.0,0.414,low,0
23428,STN0396,GANGA,Uttar Pradesh,2024-07-18,7.0,42.3,46.7,45.8,6.2,7.92,8.86,1706.7,34.4,77.0,98.6,12.0,167.5,good,2.0,5.6,38.5,191.0,0.539,Moderate,0
23429,STN0107,brahmaputra,Assam,2015-11-13,11.0,32.9,22.2,26.1,6.5,7.77,9.05,1837.7,18.6,63.8,31.0,29.5,137.2,GOOD,0.0,14.22,234.2,5451.0,0.41,Low,0
23430,Stn-0462,ganga,uttar pradesh,31/03/2024,3.0,32.9,45.3,42.7,,5.82,6.77,1593.9,19.9,63.5,38.5,25.6,28.2,MODERATE,0.0,4.13,264.2,5122.0,0.44,low,0
23431,STN0109,Cauvery,ANDHRA PRADESH,2021-03-31,3.0,38.6,40.4,25.9,7.46,8.28,9.25,2630.5,29.9,41.1,30.6,13.7,102.1,Good,0.0,13.73,245.1,877.0,0.511,Moderate,0
23432,STN0280,narmada,MAHARASHTRA,2020-08-13,8.0,291.5,260.6,318.5,9.19,7.65,8.83,2982.3,30.5,88.7,52.6,12.9,301.1,good,2.0,10.29,279.5,6200.0,0.879,severe,1
23433,STN0264, Brahmaputra ,assam,29-Jun-2023,6.0,192.2,245.3,155.8,5.82,4.37,5.69,978.9,30.7,97.1,63.8,19.7,162.8,Poor,1.0,6.02,201.3,10113.0,0.827,SEVERE,1
23434,STN0287,Yamuna,BIHAR,2023-12-10,12.0,27.4,30.8,30.0,4.39,6.08,7.36,710.7,31.9,45.6,58.7,18.7,5.0,good,1.0,6.17,369.5,10467.0,0.379,Low,0
23435,stn0295,ganga, Uttar Pradesh ,29/01/2015,1.0,48.5,64.6,36.0,2.63,4.24,5.07,552.1,20.5,60.7,40.5,21.8,0.0,Moderate,0.0,8.33,150.2,1420.0,0.314,Low,0
23436,STN0153,CAUVERY, Andhra Pradesh ,2016/07/28,7.0,68.3,51.3,74.6,4.59,5.8,7.26,658.1,30.8,83.8,,11.6,219.6,good,1.0,10.45,328.6,2072.0,0.501,moderate,0
23437,STN0114,Brahmaputra,ASSAM,03/11/2020,11.0,139.1,,81.7,,8.0,8.83,2398.9,20.5,66.9,29.2,0.0,42.4,poor,1.0,12.09,12.2,1757.0,0.603,High,1
23438,STN0186,YAMUNA,bihar,05-13-2024,5.0,53.0,44.0,70.6,3.47,4.57,5.7,819.5,,38.2,31.3,12.5,57.0,,0.0,13.3,58.9,6023.0,0.35,low,0
23439,STN0003,mahanadi,Madhya Pradesh,09/03/2024,3.0,210.6,224.3,262.8,7.16,6.1,7.03,1617.7,29.8,42.7,16.0,,,moderate,0.0,14.84,19.5,9155.0,0.754,SEVERE,1
23440,stn0009,MAHANADI,MADHYA PRADESH,02/11/2022,11.0,,4.4,11.6,7.28,8.05,9.03,2351.1,38.2,67.6,38.5,10.4,134.6,Poor,1.0,1.49,236.2,3990.0,0.434,low,0
23441,STN0454,Ganga,uttar pradesh,06/01/2024,1.0,13.0,10.4,24.0,5.25,7.68,8.99,1270.9,20.4,62.4,62.4,25.2,119.9,Good,2.0,3.6,339.4,10497.0,0.424,Low,0
23442,stn0467,KOSI,Gujarat,2021/01/02,1.0,73.0,68.5,75.2,3.51,3.98,5.28,705.0,25.6,68.7,36.9,0.0,64.6,Moderate,0.0,3.41,22.1,1563.0,0.333, Low ,0
23443,STN0150, Tapi ,KARNATAKA,2017/09/27,9.0,282.9,313.3,173.5,9.38,7.55,8.36,2128.2,28.6,72.7,48.0,9.4,202.8,Moderate,0.0,8.81,255.1,1072.0,0.872,Severe,1
23444,STN0148, Tapi ,karnataka,2024-12-04,12.0,46.1,61.5,25.3,6.47,7.04,7.86,2432.8,18.7,62.8,36.4,28.5,0.0,Good,2.0,4.31,222.3,8523.0,0.484,moderate,0
23445,Stn-0084,GANGA,UTTAR PRADESH,2022-07-12,7.0,38.7,,35.6,4.86,6.79,7.64,1314.6,30.5,55.8,46.0,18.7,114.9,Poor,2.0,9.53,7.3,,0.366,LOW,0
23446,STN0044,tapi,karnataka,22/11/2022,11.0,,68.2,66.9,3.56,4.97,6.35,1428.8,20.7,63.0,44.8,17.9,130.8,Moderate,0.0,4.53,180.3,8521.0,0.369,low,0
23447,STN0253,CAUVERY, Andhra Pradesh ,2021-03-20,3.0,104.3,80.2,134.6,4.92,6.14,7.43,846.6,25.6,54.6,37.8,23.3,,moderate ,0.0,14.31,108.9,8572.0,0.506,Moderate,0
23448,STN0115,ganga,uttar pradesh,05/04/2019,4.0,32.5,23.6,31.4,,3.44,4.73,1174.1,25.4,,50.6,10.1,110.9,Poor ,0.0,0.56,82.3,6435.0,0.359,Low,0
23449,stn0291,KRISHNA,Odisha,2024/02/19,2.0,75.3,79.7,75.1,4.46,5.27,6.12,1400.8,,,,5.0,63.2,Moderate,0.0,4.57,74.1,3197.0,0.448, Low ,0
23450,STN0196,Mahanadi,MADHYA PRADESH,13/04/2024,4.0,53.7,51.8,62.3,5.5,5.95,6.87,1691.8,24.7,,39.7,5.5,12.0,MODERATE,0.0,5.54,233.5,9534.0,0.413, Low ,0
23451,STN0072,Krishna,Odisha,06-08-2021,6.0,174.4,133.9,150.4,7.27,7.89,9.35,2465.4,29.6,78.7,,0.9,203.5,moderate,2.0,0.23,296.7,9997.0,0.638,MODERATE,0
23452,STN0143,tapi,KARNATAKA,2021-09-27,9.0,101.1,134.9,92.7,,4.62,5.64,955.2,22.4,63.5,74.6,,238.3,Moderate,1.0,6.26,229.1,6328.0,0.594,High,1
23453,stn0080,tapi,KARNATAKA,18/03/2018,3.0,171.5,107.8,104.7,5.58,5.9,7.12,1665.8,20.3,39.2,40.2,10.6,69.7,GOOD,0.0,8.06,177.1,10119.0,0.504,Moderate,0
23454,STN0379,KOSI,GUJARAT,09-06-2020,9.0,59.5,62.1,49.6,6.68,7.2,8.1,1899.3,27.8,85.3,51.9,16.4,221.9,Moderate,4.0,8.61,105.6,7645.0,0.559,moderate,0
23455,STN0002,Godavari,west bengal,2021-07-11,7.0,122.7,164.9,108.4,8.77,8.19,9.01,2669.3,19.8,90.2,,9.8,297.4,moderate,1.0,8.44,71.2,,0.653, High ,0
23456,STN0386,KOSI, Gujarat ,03-May-2018,5.0,12.2,12.1,0.0,7.42,7.88,9.04,1720.1,26.2,60.7,33.3,15.1,77.7,moderate,0.0,8.14,358.6,3394.0,0.434,Low,0
23457,STN0345,GANGA, Uttar Pradesh ,18/12/2021,12.0,78.4,65.7,77.3,3.45,4.33,5.66,576.7,23.3,66.7,43.3,26.6,36.7, Good ,0.0,7.64,169.4,10282.0,0.42,Low,0
23458,STN0157,GANGA, Uttar Pradesh ,03-21-2016,3.0,29.4,23.4,4.1,2.41,3.83,5.17,487.1,33.0,218.4,33.9,7.9,66.1,MODERATE,0.0,1.94,246.3,5601.0,0.29,low,0
23459,STN0008,narmada,Maharashtra,01-05-2017,1.0,28.0,19.6,10.9,1.43,3.51,4.55,259.3,27.0,50.1,41.3,9.5,0.0,Modrate,0.0,5.93,323.2,4478.0,0.309,low,0
23460,stn0063,yamuna, Bihar ,23/09/2018,9.0,256.2,215.7,195.4,7.07,7.26,8.23,2314.3,35.2,,81.3,11.8,,good,6.0,4.54,47.1,10093.0,0.69,high,1
23461,STN0365, Krishna ,Odisha,2016-07-23,7.0,,329.4,455.9,,3.86,4.67,1047.1,31.7,76.7,36.5,11.0,265.7,good,4.0,1.12,64.3,7324.0,1.099,Severe,1
23462,Stn-0241,BRAHMAPUTRA, Assam ,2021-02-10,2.0,10.2,11.6,9.0,2.21,3.22,4.6,753.4,30.3,63.2,,14.2,59.3, Good ,0.0,7.71,218.3,,0.268,low,1
23463,STN0059,cauvery,Andhra Pradesh,2024-04-13,4.0,58.7,44.9,58.3,2.13,3.86,4.78,589.5,23.6,32.7,17.4,25.4,155.8,GOOD,0.0,14.23,90.2,7670.0,0.344,low,0
23464,STN0175,Mahanadi, Madhya Pradesh ,05-13-2016,5.0,36.7,29.7,23.1,,7.32,8.81,1303.0,,56.3,43.3,13.3,129.9,Moderate,1.0,1.48,90.6,10567.0,0.558,MODERATE,0
23465,STN0241, Brahmaputra ,ASSAM,2017-08-21,8.0,166.5,179.4,189.7,2.88,3.22,4.6,815.9,30.9,83.2,55.9,25.8,152.1,Poor,0.0,2.92,218.3,9846.0,0.572,MODERATE,0
23466,STN0444,GODAVARI, West Bengal ,13/06/2020,6.0,101.3,103.6,62.6,,8.0,9.31,1470.0,34.4,84.4,40.7,21.4,230.6,Moderate,3.0,13.53,247.1,4321.0,0.651,High,0
23467,STN0255,GODAVARI,west bengal,28/04/2015,4.0,,74.7,73.7,5.9,5.43,6.66,921.3,18.7,45.3,45.4,12.4,152.8,Good,0.0,8.27,39.6,1297.0,0.463,high,1
23468,STN0482,kosi,GUJARAT,08/02/2021,2.0,43.7,38.4,17.9,5.75,6.79,7.86,2107.3,25.4,65.1,36.1,25.8,91.4,Good,0.0,8.5,350.0,10304.0,0.427,LOW,0
23469,STN0153,cauvery,ANDHRA PRADESH,11-23-2019,11.0,65.1,87.9,72.7,4.89,5.8,7.26,1307.3,23.7,58.3,56.9,3.0,92.9,moderate,1.0,0.71,328.6,2072.0,0.503,Moderate,0
23470,STN0372,Cauvery,Andhra Pradesh,21/11/2020,11.0,5.1,6.8,15.9,5.02,7.33,8.73,923.6,29.6,62.8,44.8,17.6,0.0,Moderate,0.0,11.91,315.1,4675.0,0.287,Low,1
23471,STN0071,MAHANADI, Madhya Pradesh ,15/07/2017,7.0,92.3,82.1,51.1,1.59,3.3,4.56,595.1,29.1,72.4,73.8,19.1,160.1,moderate,3.0,14.22,229.0,387.0,0.415,Low,0
23472,stn0266,godavari,west bengal,07-22-2018,7.0,202.2,259.2,87.1,5.32,3.89,5.26,877.0,31.3,83.7,47.6,8.5,308.2,Moderate,1.0,14.59,341.3,11751.0,0.717,severe,1
23473,STN0434,brahmaputra,Assam,2016-10-25,10.0,107.7,134.2,104.0,1.95,3.88,5.38,557.3,29.1,47.5,,0.0,118.5, Good ,0.0,12.53,300.5,8270.0,0.225,low,0
23474,STN0017,Yamuna,BIHAR,2018-12-14,12.0,63.0,40.7,46.1,4.15,4.96,5.97,835.9,26.3,64.3,25.6,14.3,0.0,poor,1.0,11.31,20.5,10645.0,0.418,LOW,0
23475,STN0392,KRISHNA,odisha,2024-02-10,2.0,142.4,106.5,145.7,6.52,6.54,7.43,1749.1,28.9,60.3,44.4,29.3,27.9,Good,2.0,14.51,296.3,3440.0,0.578,MODERATE,1
23476,Stn-0373,Godavari,WEST BENGAL,2015-09-25,9.0,28.9,28.3,33.5,3.28,3.79,5.14,1095.8,29.2,63.4,70.1,20.2,233.2,POOR,2.0,3.05,357.4,5903.0,0.501,moderate,1
23477,STN0037,Tapi,Karnataka,19/01/2023,1.0,50.8,49.7,62.9,3.89,4.05,4.86,857.6,26.6,53.7,30.8,20.9,89.1,Moderate,2.0,11.22,126.6,3310.0,0.442,Low,1
23478,STN0443, Ganga ,Uttar Pradesh,28/03/2020,3.0,15.4,,22.1,2.49,3.98,5.39,888.9,18.8,53.5,28.2,15.3,155.3,POOR,1.0,9.84,178.6,1054.0,0.402,Low,0
23479,STN0315,Cauvery,Andhra Pradesh,02/07/2015,7.0,265.9,261.7,193.4,5.56,4.95,6.24,911.1,31.5,89.9,50.0,3.7,,Good,1.0,10.87,28.0,8747.0,0.707,High,0
23480,STN0391,tapi,karnataka,2021-03-26,3.0,76.9,106.3,52.9,3.57,4.19,5.27,1066.7,22.2,51.5,25.7,14.3,148.2,Good,0.0,13.31,64.3,7368.0,0.452,moderate,1
23481,STN0171,Brahmaputra, Assam ,11/04/2020,4.0,61.8,71.6,51.5,5.56,6.06,7.07,1725.5,,57.2,44.8,13.1,167.1,MODERATE,0.0,0.53,236.7,9105.0,0.506,Moderate,0
23482,STN0363, Cauvery ,Andhra Pradesh,23/07/2022,7.0,231.8,230.0,208.0,6.47,4.72,5.74,1766.1,27.4,76.0,63.8,12.7,303.9,Poor,1.0,6.36,43.7,10721.0,0.888,SEVERE,1
23483,STN0429,Godavari,West Bengal,2018-01-04,1.0,15.6,19.4,13.8,5.68,6.93,8.19,1743.7,31.1,58.1,18.0,8.7,70.3,Moderate,0.0,13.7,320.5,7673.0,0.451,Moderate,0
23484,STN0146,ganga, Uttar Pradesh ,07-30-2015,7.0,43.0,43.3,45.6,,5.06,6.29,1303.7,22.8,75.3,47.4,7.3,263.2, Moderate ,2.0,3.86,196.0,8701.0,0.5,high,1
23485,STN0394,kosi,gujarat,20-May-2018,5.0,,110.2,61.2,5.54,6.28,7.56,1069.1,27.9,34.8,31.5,12.2,73.5,good,0.0,0.33,273.7,6247.0,0.368, Low ,0
23486,STN0223,tapi,Karnataka,2024-07-09,7.0,309.3,218.5,208.8,4.88,4.95,6.35,726.9,22.0,100.0,41.6,17.4,156.8,Moderate,3.0,2.67,227.1,11608.0,0.635,Moderate,0
23487,STN0162,MAHANADI,Madhya Pradesh,2023-11-20,11.0,54.2,60.6,53.3,,4.07,5.56,516.7,33.5,68.1,33.8,6.5,95.2,Moderate,2.0,4.04,98.6,6198.0,0.322,low,0
23488,STN0216,ganga,Uttar Pradesh,02/05/2022,5.0,35.0,33.8,19.4,7.56,7.89,9.1,1713.2,24.7,58.0,24.0,12.2,17.9,GOOD,3.0,3.67,269.4,1910.0,0.492,moderate,0
23489,STN0093,Krishna,Odisha,2022-04-25,4.0,39.5,35.1,14.9,4.2,4.9,5.89,1069.6,17.9,69.0,29.6,13.3,107.7,,1.0,7.39,94.8,7361.0,0.422,LOW,0
23490,STN0202,GANGA, Uttar Pradesh ,2022-04-10,4.0,18.5,24.9,9.9,3.54,4.41,5.89,1064.7,20.6,69.4,51.0,7.2,86.8,Moderate,0.0,10.03,132.7,6443.0,0.305,Low,0
23491,STN0437,mahanadi,MADHYA PRADESH,10-31-2018,10.0,32.9,32.2,17.3,7.04,8.13,9.07,2114.6,22.8,52.9,16.9,25.8,79.5, Good ,1.0,13.81,55.6,5529.0,0.403,Low,0
23492,Stn-0239,Tapi,Karnataka,12-06-2020,12.0,28.2,34.9,11.1,3.55,4.71,5.85,984.6,25.7,40.0,32.0,15.0,143.9,,0.0,14.31,397.0,2330.0,0.34,Low,0
23493,STN0348,NARMADA,maharashtra,2017-10-27,10.0,19.0,14.4,32.4,5.46,6.4,7.22,1511.2,30.4,,30.6,11.5,0.0,moderate,0.0,8.37,107.6,9993.0,0.45,MODERATE,0
23494,STN0070,tapi,Karnataka,02/02/2020,2.0,30.0,20.0,29.8,,8.19,9.32,2546.2,18.3,61.2,26.4,1.9,122.0,Good,0.0,5.42,314.0,411.0,0.373,low,0
23495,STN0357,Kosi, Gujarat ,2017-10-22,10.0,41.4,56.9,22.6,5.89,6.66,7.6,1754.3,,58.2,,11.2,88.0,,0.0,2.18,384.0,6257.0,0.504,Moderate,0
23496,Stn-0214,godavari,WEST BENGAL,2016-09-18,9.0,69.5,92.0,63.8,2.4,3.73,4.91,788.1,39.7,90.6,86.0,9.5,242.1, Poor ,3.0,14.07,133.1,10738.0,0.451,Moderate,0
23497,STN0395, Kosi ,Gujarat,11/06/2022,6.0,160.2,102.5,122.4,3.4,3.23,4.59,1140.5,27.7,66.8,100.0,16.5,80.6,,1.0,8.15,21.5,165.0,0.536,High,1
23498,STN0492, Narmada ,MAHARASHTRA,2024-05-13,5.0,27.7,21.8,16.1,7.85,7.93,8.78,2779.4,33.7,65.0,42.9,0.0,163.6,Poor,0.0,5.52,163.6,2085.0,0.684,HIGH,0
23499,STN0457,Yamuna,bihar,06-29-2022,6.0,124.4,87.8,62.2,1.8,3.25,4.68,345.1,31.8,92.2,54.9,19.4,308.2,MODERATE,3.0,3.67,303.2,10839.0,0.335,low,0
23500,STN0399,Tapi,Karnataka,2022-05-13,5.0,38.1,22.9,53.2,5.96,6.73,7.98,1096.1,18.7,69.0,36.5,26.8,54.2,Moderate,1.0,4.58,33.1,1385.0,0.491,MODERATE,0
23501,STN0388, Kosi ,GUJARAT,04-Sep-2024,9.0,170.6,162.8,133.4,5.92,5.45,6.5,2073.2,31.9,97.7,45.8,27.2,227.8,GOOD,1.0,0.58,247.5,4043.0,0.686,high,1
23502,STN0205,brahmaputra,Assam,2024-07-29,7.0,193.4,269.2,163.5,5.73,3.6,5.1,1351.4,,79.7,48.0,22.1,166.1,Moderate,3.0,4.0,32.4,,0.736,SEVERE,1
23503,stn0072,krishna,Odisha,2022-01-18,1.0,-98.2,116.1,102.0,,7.89,9.35,1634.9,12.9,52.8,14.2,16.4,120.8,Gud,0.0,1.59,296.7,9997.0,0.371,Low,0
23504,STN0410,Krishna,odisha,22-Dec-2015,12.0,29.0,28.7,36.6,1.66,3.7,5.07,626.2,21.4,49.5,45.3,18.9,201.2,Poor,0.0,11.51,43.9,4208.0,0.341,Low,0
23505,STN0181,NARMADA,maharashtra,2022/06/17,6.0,75.5,62.1,39.7,4.3,5.45,6.8,981.7,39.8,85.2,60.9,18.5,187.4,Good,1.0,3.12,96.6,423.0,0.433,Low,0
23506,stn0354, Tapi , Karnataka ,01/02/2019,2.0,19.1,11.8,1.4,4.16,5.28,6.17,1137.4,28.0,51.6,29.4,11.7,,Good,0.0,4.17,100.3,9968.0,0.331,Low,0
23507,STN0108,MAHANADI,MADHYA PRADESH,2024-02-21,2.0,71.8,47.3,67.9,5.85,7.22,8.61,928.5,21.7,58.5,52.0,12.7,19.8,POOR,1.0,10.66,215.8,,0.487,Moderate,0
23508,STN0359,cauvery,ANDHRA PRADESH,05-23-2018,5.0,84.3,113.1,85.8,7.44,8.13,8.97,1803.2,20.2,45.6,37.9,,0.0,Good,1.0,10.1,48.3,3871.0,0.388, Low ,0
23509,STN0316, Kosi , Gujarat ,2022-12-27,12.0,30.8,24.4,18.8,8.07,8.2,9.15,1220.2,,,41.9,21.1,48.8,Moderate,0.0,6.6,398.0,,0.544,MODERATE,0
23510,STN0305,brahmaputra,ASSAM,05-31-2018,5.0,43.8,56.2,51.1,3.65,3.68,4.82,1077.0,24.5,37.7,59.5,19.7,163.9,GOOD,0.0,14.83,178.6,8904.0,0.376,LOW,0
23511,STN0154,Mahanadi,madhya pradesh,2015/05/10,5.0,94.2,117.8,56.5,5.43,5.94,7.3,1941.6,20.0,69.0,46.6,22.8,63.3,god,0.0,10.95,354.3,11353.0,0.526,moderate,0
23512,STN0164,godavari,West Bengal,04/03/2017,3.0,32.9,32.2,45.0,1.29,3.48,4.57,397.0,23.0,45.8,,6.0,,MODERATE,0.0,7.14,113.5,5564.0,0.219,Low,0
23513,STN0429,godavari,west bengal,27/11/2021,11.0,42.6,57.2,15.3,6.09,6.93,8.19,1350.9,20.1,58.7,25.6,8.4,91.8,good,0.0,4.83,320.5,7673.0,0.445,low,0
23514,STN0450,brahmaputra,Assam,2022-10-30,10.0,53.8,59.6,56.1,,6.65,7.48,1516.3,30.6,54.5,17.7,28.1,47.0, Good ,1.0,12.11,260.1,220.0,0.317,Low,0
23515,STN0027,Kosi,GUJARAT,2017/10/29,10.0,89.5,54.1,42.8,5.88,5.72,6.71,957.6,21.6,60.8,32.1,13.1,138.3,GOOD,0.0,8.63,7.0,7099.0,0.499,HIGH,1
23516,STN0129,NARMADA,maharashtra,22/10/2017,10.0,116.5,119.1,122.7,3.4,3.76,4.78,909.6,22.1,72.1,29.7,15.0,0.0,,0.0,14.74,322.2,3152.0,0.443,low,0
23517,STN0404,KRISHNA,ODISHA,01-18-2018,1.0,84.5,59.6,75.6,5.05,6.35,7.53,1064.1,25.2,54.6,55.0,15.6,95.1,,0.0,11.67,122.1,3592.0,0.467,Moderate,0
23518,STN0226,Kosi,Gujarat,31/08/2015,8.0,73.7,98.7,64.8,3.71,5.15,6.34,857.9,31.9,84.5,51.6,17.2,128.4,MODERATE,2.0,2.89,277.6,8048.0,0.357,LOW,0
23519,Stn-0322, Narmada ,maharashtra,03-05-2024,3.0,23.3,17.0,10.3,3.79,4.5,5.41,551.8,22.6,53.9,50.2,14.5,120.8,POOR,0.0,12.87,52.9,6534.0,0.423,low,0
23520,STN0332,NARMADA,MAHARASHTRA,2021-01-09,1.0,36.9,41.9,32.1,7.86,7.61,8.57,1585.4,18.9,58.2,45.4,21.8,77.3,poor,0.0,6.84,251.4,672.0,0.539,HIGH,1
23521,STN0256,brahmaputra,Assam,2015/08/28,8.0,102.1,79.8,104.5,2.26,3.81,5.14,529.3,27.1,80.9,69.5,4.3,217.4,good,1.0,11.31,375.1,2954.0,0.322,Low,0
23522,STN0037, Tapi ,Karnataka,12-03-2022,12.0,46.9,57.8,33.3,3.66,4.05,4.86,962.1,26.2,,27.2,20.6,120.9,Good,0.0,6.42,126.6,3310.0,0.321,low,0
23523,STN0339,MAHANADI,MADHYA PRADESH,03-25-2020,3.0,84.2,101.0,38.7,,5.22,6.7,1253.1,11.8,51.4,33.0,25.2,139.2, Poor ,0.0,10.05,150.3,1039.0,0.45,MODERATE,1
23524,STN0365, Krishna ,Odisha,22/07/2019,7.0,368.4,401.2,258.8,7.04,3.86,4.67,2378.2,27.0,82.9,15.7,14.9,216.4,,2.0,4.13,64.3,7324.0,0.972,SEVERE,1
23525,Stn-0248, Mahanadi ,madhya pradesh,2016/05/17,5.0,89.2,108.2,67.8,6.9,6.64,7.9,1979.3,20.6,71.5,7.0,13.7,0.0,moderate,1.0,12.06,331.3,4357.0,0.489, High ,1
23526,STN0111,Ganga,Uttar Pradesh,2017-10-19,10.0,24.5,16.0,14.1,4.36,6.62,7.57,713.8,24.1,43.2,41.1,12.2,144.3,good,0.0,7.08,326.1,500.0,0.328,Low,0
23527,STN0430,YAMUNA, Bihar ,07-04-2023,7.0,176.8,245.6,165.9,5.99,5.61,6.76,1344.4,34.1,83.7,69.9,20.9,177.3, Good ,5.0,2.55,120.7,708.0,0.624,high,1
